 »   Warning: @salesforce/cli update available from 2.137.7 to 2.138.6.
Querying Data... done
Id,Name,GestaoSLA__c,Categorizacao__c,MarcoSLA__c,AreaAtendimento__c,EscopoRegra__c,Ativo__c,TempoBaixa__c,TempoMedia__c,TempoAlta__c,CreatedDate,LastModifiedDate
a3Mbe000000KNH3EAO,RSC-005107,a3Nbe000000Q1BlEAK,a3Kbe000000D9QrEAK,a3Obe000000LI0LEAW,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNH4EAO,RSC-005108,a3Nbe000000Q1BlEAK,a3Kbe000000D9QrEAK,a3Obe000000LI1xEAG,,Por Categorizacao,true,60,60,60,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNH5EAO,RSC-005109,a3Nbe000000Q1BlEAK,a3Kbe000000D9QrEAK,a3Obe000000LI5BEAW,,Por Categorizacao,true,1740,660,360,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNH6EAO,RSC-005110,a3Nbe000000Q1BlEAK,a3Kbe000000D9QsEAK,a3Obe000000LHyjEAG,,Por Categorizacao,true,240,120,60,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNH7EAO,RSC-005111,a3Nbe000000Q1BlEAK,a3Kbe000000D9QsEAK,a3Obe000000LI0LEAW,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNH8EAO,RSC-005112,a3Nbe000000Q1BlEAK,a3Kbe000000D9QsEAK,a3Obe000000LI1xEAG,,Por Categorizacao,true,120,120,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNH9EAO,RSC-005113,a3Nbe000000Q1BlEAK,a3Kbe000000D9QsEAK,a3Obe000000LI5BEAW,,Por Categorizacao,true,180,720,420,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHAEA4,RSC-005114,a3Nbe000000Q1BlEAK,a3Kbe000000D9QtEAK,a3Obe000000LHyjEAG,,Por Categorizacao,true,240,120,60,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHBEA4,RSC-005115,a3Nbe000000Q1BlEAK,a3Kbe000000D9QtEAK,a3Obe000000LI0LEAW,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHCEA4,RSC-005116,a3Nbe000000Q1BlEAK,a3Kbe000000D9QtEAK,a3Obe000000LI1xEAG,,Por Categorizacao,true,120,120,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHDEA4,RSC-005117,a3Nbe000000Q1BlEAK,a3Kbe000000D9QtEAK,a3Obe000000LI5BEAW,,Por Categorizacao,true,180,720,420,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHEEA4,RSC-005118,a3Nbe000000Q1BlEAK,a3Kbe000000D9QuEAK,a3Obe000000LHyjEAG,,Por Categorizacao,true,240,120,60,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHFEA4,RSC-005119,a3Nbe000000Q1BlEAK,a3Kbe000000D9QuEAK,a3Obe000000LI0LEAW,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHGEA4,RSC-005120,a3Nbe000000Q1BlEAK,a3Kbe000000D9QuEAK,a3Obe000000LI1xEAG,,Por Categorizacao,true,60,60,60,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHHEA4,RSC-005121,a3Nbe000000Q1BlEAK,a3Kbe000000D9QuEAK,a3Obe000000LI5BEAW,,Por Categorizacao,true,1740,660,360,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHIEA4,RSC-005122,a3Nbe000000Q1BlEAK,a3Kbe000000D9QvEAK,a3Obe000000LHyjEAG,,Por Categorizacao,true,240,120,60,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHJEA4,RSC-005123,a3Nbe000000Q1BlEAK,a3Kbe000000D9QvEAK,a3Obe000000LI0LEAW,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHKEA4,RSC-005124,a3Nbe000000Q1BlEAK,a3Kbe000000D9QvEAK,a3Obe000000LI1xEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHLEA4,RSC-005125,a3Nbe000000Q1BlEAK,a3Kbe000000D9QvEAK,a3Obe000000LI5BEAW,,Por Categorizacao,true,2160,840,420,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHMEA4,RSC-005126,a3Nbe000000Q1BlEAK,a3Kbe000000D9QwEAK,a3Obe000000LHyjEAG,,Por Categorizacao,true,240,120,60,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHNEA4,RSC-005127,a3Nbe000000Q1BlEAK,a3Kbe000000D9QwEAK,a3Obe000000LI0LEAW,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHOEA4,RSC-005128,a3Nbe000000Q1BlEAK,a3Kbe000000D9QwEAK,a3Obe000000LI1xEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHPEA4,RSC-005129,a3Nbe000000Q1BlEAK,a3Kbe000000D9QwEAK,a3Obe000000LI5BEAW,,Por Categorizacao,true,2160,840,420,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHQEA4,RSC-005130,a3Nbe000000Q1BlEAK,a3Kbe000000D9QxEAK,a3Obe000000LHyjEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHREA4,RSC-005131,a3Nbe000000Q1BlEAK,a3Kbe000000D9QxEAK,a3Obe000000LI0LEAW,,Por Categorizacao,true,2880,1440,480,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHSEA4,RSC-005132,a3Nbe000000Q1BlEAK,a3Kbe000000D9QxEAK,a3Obe000000LI1xEAG,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHTEA4,RSC-005133,a3Nbe000000Q1BlEAK,a3Kbe000000D9QxEAK,a3Obe000000LI5BEAW,,Por Categorizacao,true,480,2160,840,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHUEA4,RSC-005134,a3Nbe000000Q1BlEAK,a3Kbe000000D9QyEAK,a3Obe000000LHyjEAG,,Por Categorizacao,true,240,120,60,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHVEA4,RSC-005135,a3Nbe000000Q1BlEAK,a3Kbe000000D9QyEAK,a3Obe000000LI0LEAW,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHWEA4,RSC-005136,a3Nbe000000Q1BlEAK,a3Kbe000000D9QyEAK,a3Obe000000LI1xEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHXEA4,RSC-005137,a3Nbe000000Q1BlEAK,a3Kbe000000D9QyEAK,a3Obe000000LI5BEAW,,Por Categorizacao,true,2160,840,420,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHYEA4,RSC-005138,a3Nbe000000Q1BlEAK,a3Kbe000000D9QzEAK,a3Obe000000LHyjEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHZEA4,RSC-005139,a3Nbe000000Q1BlEAK,a3Kbe000000D9QzEAK,a3Obe000000LI0LEAW,,Por Categorizacao,true,2880,1440,480,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHaEAO,RSC-005140,a3Nbe000000Q1BlEAK,a3Kbe000000D9QzEAK,a3Obe000000LI1xEAG,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHbEAO,RSC-005141,a3Nbe000000Q1BlEAK,a3Kbe000000D9QzEAK,a3Obe000000LI5BEAW,,Por Categorizacao,true,480,2160,840,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHcEAO,RSC-005142,a3Nbe000000Q1BlEAK,a3Kbe000000D9R0EAK,a3Obe000000LHyjEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHdEAO,RSC-005143,a3Nbe000000Q1BlEAK,a3Kbe000000D9R0EAK,a3Obe000000LI0LEAW,,Por Categorizacao,true,2880,1440,480,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHeEAO,RSC-005144,a3Nbe000000Q1BlEAK,a3Kbe000000D9R0EAK,a3Obe000000LI1xEAG,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHfEAO,RSC-005145,a3Nbe000000Q1BlEAK,a3Kbe000000D9R0EAK,a3Obe000000LI5BEAW,,Por Categorizacao,true,480,2160,840,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHgEAO,RSC-005146,a3Nbe000000Q1BlEAK,a3Kbe000000D9R1EAK,a3Obe000000LHyjEAG,,Por Categorizacao,true,240,120,60,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHhEAO,RSC-005147,a3Nbe000000Q1BlEAK,a3Kbe000000D9R1EAK,a3Obe000000LI0LEAW,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHiEAO,RSC-005148,a3Nbe000000Q1BlEAK,a3Kbe000000D9R1EAK,a3Obe000000LI1xEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHjEAO,RSC-005149,a3Nbe000000Q1BlEAK,a3Kbe000000D9R1EAK,a3Obe000000LI5BEAW,,Por Categorizacao,true,2160,840,420,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHkEAO,RSC-005150,a3Nbe000000Q1BlEAK,a3Kbe000000D9R2EAK,a3Obe000000LHyjEAG,,Por Categorizacao,true,240,120,60,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHlEAO,RSC-005151,a3Nbe000000Q1BlEAK,a3Kbe000000D9R2EAK,a3Obe000000LI0LEAW,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHmEAO,RSC-005152,a3Nbe000000Q1BlEAK,a3Kbe000000D9R2EAK,a3Obe000000LI1xEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHnEAO,RSC-005153,a3Nbe000000Q1BlEAK,a3Kbe000000D9R2EAK,a3Obe000000LI5BEAW,,Por Categorizacao,true,2160,840,420,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHoEAO,RSC-005154,a3Nbe000000Q1BlEAK,a3Kbe000000D9R3EAK,a3Obe000000LHyjEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHpEAO,RSC-005155,a3Nbe000000Q1BlEAK,a3Kbe000000D9R3EAK,a3Obe000000LI0LEAW,,Por Categorizacao,true,2880,1440,480,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHqEAO,RSC-005156,a3Nbe000000Q1BlEAK,a3Kbe000000D9R3EAK,a3Obe000000LI1xEAG,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHrEAO,RSC-005157,a3Nbe000000Q1BlEAK,a3Kbe000000D9R3EAK,a3Obe000000LI5BEAW,,Por Categorizacao,true,480,2160,840,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHsEAO,RSC-005158,a3Nbe000000Q1BlEAK,a3Kbe000000D9R4EAK,a3Obe000000LHyjEAG,,Por Categorizacao,true,240,120,60,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHtEAO,RSC-005159,a3Nbe000000Q1BlEAK,a3Kbe000000D9R4EAK,a3Obe000000LI0LEAW,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHuEAO,RSC-005160,a3Nbe000000Q1BlEAK,a3Kbe000000D9R4EAK,a3Obe000000LI1xEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHvEAO,RSC-005161,a3Nbe000000Q1BlEAK,a3Kbe000000D9R4EAK,a3Obe000000LI5BEAW,,Por Categorizacao,true,2160,840,420,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHwEAO,RSC-005162,a3Nbe000000Q1BlEAK,a3Kbe000000D9R5EAK,a3Obe000000LHyjEAG,,Por Categorizacao,true,240,120,60,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHxEAO,RSC-005163,a3Nbe000000Q1BlEAK,a3Kbe000000D9R5EAK,a3Obe000000LI0LEAW,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHyEAO,RSC-005164,a3Nbe000000Q1BlEAK,a3Kbe000000D9R5EAK,a3Obe000000LI1xEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNHzEAO,RSC-005165,a3Nbe000000Q1BlEAK,a3Kbe000000D9R5EAK,a3Obe000000LI5BEAW,,Por Categorizacao,true,2160,840,420,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNI0EAO,RSC-005166,a3Nbe000000Q1BlEAK,a3Kbe000000D9R6EAK,a3Obe000000LHyjEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNI1EAO,RSC-005167,a3Nbe000000Q1BlEAK,a3Kbe000000D9R6EAK,a3Obe000000LI0LEAW,,Por Categorizacao,true,2880,1440,480,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNI2EAO,RSC-005168,a3Nbe000000Q1BlEAK,a3Kbe000000D9R6EAK,a3Obe000000LI1xEAG,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNI3EAO,RSC-005169,a3Nbe000000Q1BlEAK,a3Kbe000000D9R6EAK,a3Obe000000LI5BEAW,,Por Categorizacao,true,480,2160,840,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNI4EAO,RSC-005170,a3Nbe000000Q1BlEAK,a3Kbe000000D9R7EAK,a3Obe000000LHyjEAG,,Por Categorizacao,true,240,120,60,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNI5EAO,RSC-005171,a3Nbe000000Q1BlEAK,a3Kbe000000D9R7EAK,a3Obe000000LI0LEAW,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNI6EAO,RSC-005172,a3Nbe000000Q1BlEAK,a3Kbe000000D9R7EAK,a3Obe000000LI1xEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNI7EAO,RSC-005173,a3Nbe000000Q1BlEAK,a3Kbe000000D9R7EAK,a3Obe000000LI5BEAW,,Por Categorizacao,true,2160,840,420,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNI8EAO,RSC-005174,a3Nbe000000Q1BlEAK,a3Kbe000000D9R8EAK,a3Obe000000LHyjEAG,,Por Categorizacao,true,240,120,60,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNI9EAO,RSC-005175,a3Nbe000000Q1BlEAK,a3Kbe000000D9R8EAK,a3Obe000000LI0LEAW,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIAEA4,RSC-005176,a3Nbe000000Q1BlEAK,a3Kbe000000D9R8EAK,a3Obe000000LI1xEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIBEA4,RSC-005177,a3Nbe000000Q1BlEAK,a3Kbe000000D9R8EAK,a3Obe000000LI5BEAW,,Por Categorizacao,true,2160,840,420,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNICEA4,RSC-005178,a3Nbe000000Q1BlEAK,a3Kbe000000D9R9EAK,a3Obe000000LHyjEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIDEA4,RSC-005179,a3Nbe000000Q1BlEAK,a3Kbe000000D9R9EAK,a3Obe000000LI0LEAW,,Por Categorizacao,true,2880,1440,480,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIEEA4,RSC-005180,a3Nbe000000Q1BlEAK,a3Kbe000000D9R9EAK,a3Obe000000LI1xEAG,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIFEA4,RSC-005181,a3Nbe000000Q1BlEAK,a3Kbe000000D9R9EAK,a3Obe000000LI5BEAW,,Por Categorizacao,true,480,2160,840,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIGEA4,RSC-005182,a3Nbe000000Q1BlEAK,a3Kbe000000D9RAEA0,a3Obe000000LHyjEAG,,Por Categorizacao,true,240,120,60,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIHEA4,RSC-005183,a3Nbe000000Q1BlEAK,a3Kbe000000D9RAEA0,a3Obe000000LI0LEAW,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIIEA4,RSC-005184,a3Nbe000000Q1BlEAK,a3Kbe000000D9RAEA0,a3Obe000000LI1xEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIJEA4,RSC-005185,a3Nbe000000Q1BlEAK,a3Kbe000000D9RAEA0,a3Obe000000LI5BEAW,,Por Categorizacao,true,2160,840,420,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIKEA4,RSC-005186,a3Nbe000000Q1BlEAK,a3Kbe000000D9RBEA0,a3Obe000000LHyjEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNILEA4,RSC-005187,a3Nbe000000Q1BlEAK,a3Kbe000000D9RBEA0,a3Obe000000LI0LEAW,,Por Categorizacao,true,2880,1440,480,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIMEA4,RSC-005188,a3Nbe000000Q1BlEAK,a3Kbe000000D9RBEA0,a3Obe000000LI1xEAG,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNINEA4,RSC-005189,a3Nbe000000Q1BlEAK,a3Kbe000000D9RBEA0,a3Obe000000LI5BEAW,,Por Categorizacao,true,480,2160,840,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIOEA4,RSC-005190,a3Nbe000000Q1BlEAK,a3Kbe000000D9RCEA0,a3Obe000000LHyjEAG,,Por Categorizacao,true,240,120,60,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIPEA4,RSC-005191,a3Nbe000000Q1BlEAK,a3Kbe000000D9RCEA0,a3Obe000000LI0LEAW,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIQEA4,RSC-005192,a3Nbe000000Q1BlEAK,a3Kbe000000D9RCEA0,a3Obe000000LI1xEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIREA4,RSC-005193,a3Nbe000000Q1BlEAK,a3Kbe000000D9RCEA0,a3Obe000000LI5BEAW,,Por Categorizacao,true,2160,840,420,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNISEA4,RSC-005194,a3Nbe000000Q1BlEAK,a3Kbe000000D9RDEA0,a3Obe000000LHyjEAG,,Por Categorizacao,true,240,120,60,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNITEA4,RSC-005195,a3Nbe000000Q1BlEAK,a3Kbe000000D9RDEA0,a3Obe000000LI0LEAW,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIUEA4,RSC-005196,a3Nbe000000Q1BlEAK,a3Kbe000000D9RDEA0,a3Obe000000LI1xEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIVEA4,RSC-005197,a3Nbe000000Q1BlEAK,a3Kbe000000D9RDEA0,a3Obe000000LI5BEAW,,Por Categorizacao,true,2160,840,420,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIWEA4,RSC-005198,a3Nbe000000Q1BlEAK,a3Kbe000000D9REEA0,a3Obe000000LHyjEAG,,Por Categorizacao,true,240,120,60,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIXEA4,RSC-005199,a3Nbe000000Q1BlEAK,a3Kbe000000D9REEA0,a3Obe000000LI0LEAW,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIYEA4,RSC-005200,a3Nbe000000Q1BlEAK,a3Kbe000000D9REEA0,a3Obe000000LI1xEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIZEA4,RSC-005201,a3Nbe000000Q1BlEAK,a3Kbe000000D9REEA0,a3Obe000000LI5BEAW,,Por Categorizacao,true,2160,840,420,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIaEAO,RSC-005202,a3Nbe000000Q1BlEAK,a3Kbe000000D9RFEA0,a3Obe000000LHyjEAG,,Por Categorizacao,true,240,120,60,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIbEAO,RSC-005203,a3Nbe000000Q1BlEAK,a3Kbe000000D9RFEA0,a3Obe000000LI0LEAW,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIcEAO,RSC-005204,a3Nbe000000Q1BlEAK,a3Kbe000000D9RFEA0,a3Obe000000LI1xEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIdEAO,RSC-005205,a3Nbe000000Q1BlEAK,a3Kbe000000D9RFEA0,a3Obe000000LI5BEAW,,Por Categorizacao,true,2160,840,420,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIeEAO,RSC-005206,a3Nbe000000Q1BlEAK,a3Kbe000000D9RGEA0,a3Obe000000LHyjEAG,,Por Categorizacao,true,240,120,60,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIfEAO,RSC-005207,a3Nbe000000Q1BlEAK,a3Kbe000000D9RGEA0,a3Obe000000LI0LEAW,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIgEAO,RSC-005208,a3Nbe000000Q1BlEAK,a3Kbe000000D9RGEA0,a3Obe000000LI1xEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIhEAO,RSC-005209,a3Nbe000000Q1BlEAK,a3Kbe000000D9RGEA0,a3Obe000000LI5BEAW,,Por Categorizacao,true,2160,840,420,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIiEAO,RSC-005210,a3Nbe000000Q1BlEAK,a3Kbe000000D9RHEA0,a3Obe000000LHyjEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIjEAO,RSC-005211,a3Nbe000000Q1BlEAK,a3Kbe000000D9RHEA0,a3Obe000000LI0LEAW,,Por Categorizacao,true,2880,1440,480,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIkEAO,RSC-005212,a3Nbe000000Q1BlEAK,a3Kbe000000D9RHEA0,a3Obe000000LI1xEAG,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIlEAO,RSC-005213,a3Nbe000000Q1BlEAK,a3Kbe000000D9RHEA0,a3Obe000000LI5BEAW,,Por Categorizacao,true,480,2160,840,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNImEAO,RSC-005214,a3Nbe000000Q1BlEAK,a3Kbe000000D9RIEA0,a3Obe000000LHyjEAG,,Por Categorizacao,true,240,120,60,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNInEAO,RSC-005215,a3Nbe000000Q1BlEAK,a3Kbe000000D9RIEA0,a3Obe000000LI0LEAW,,Por Categorizacao,true,1440,480,240,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
a3Mbe000000KNIoEAO,RSC-005216,a3Nbe000000Q1BlEAK,a3Kbe000000D9RIEA0,a3Obe000000LI1xEAG,,Por Categorizacao,true,480,240,120,2026-06-12T04:00:56.000+0000,2026-06-12T04:00:56.000+0000
