Id,Name,Origem__c,VigenciaInicio__c,VigenciaFim__c,EscopoRegra__c,GestaoSLA__c,Categorizacao__c,MarcoSLA__c,AreaAtendimento__c,Ativo__c,CreatedDate,LastModifiedDate
a3Mbe000000KHMZEA4,RSC-003740,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BDEA0,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMaEAO,RSC-003741,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BDEA0,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMbEAO,RSC-003742,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BDEA0,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMcEAO,RSC-003743,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BDEA0,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMdEAO,RSC-003744,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BEEA0,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMeEAO,RSC-003745,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BEEA0,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMfEAO,RSC-003746,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BEEA0,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMgEAO,RSC-003747,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BEEA0,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMhEAO,RSC-003748,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BEEA0,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMiEAO,RSC-003749,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BFEA0,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMjEAO,RSC-003750,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BFEA0,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMkEAO,RSC-003751,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BFEA0,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMlEAO,RSC-003752,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BFEA0,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMmEAO,RSC-003753,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BFEA0,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMnEAO,RSC-003754,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BGEA0,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMoEAO,RSC-003755,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BGEA0,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMpEAO,RSC-003756,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BGEA0,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMqEAO,RSC-003757,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BGEA0,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMrEAO,RSC-003758,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BGEA0,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMsEAO,RSC-003759,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybKEAS,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMtEAO,RSC-003760,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybKEAS,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMuEAO,RSC-003761,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybKEAS,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMvEAO,RSC-003762,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybKEAS,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMwEAO,RSC-003763,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybKEAS,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMxEAO,RSC-003764,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybIEAS,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMyEAO,RSC-003765,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybIEAS,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHMzEAO,RSC-003766,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybIEAS,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHN0EAO,RSC-003767,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybIEAS,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHN1EAO,RSC-003768,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybIEAS,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHN2EAO,RSC-003769,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybAEAS,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHN3EAO,RSC-003770,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybAEAS,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHN4EAO,RSC-003771,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybAEAS,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHN5EAO,RSC-003772,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybAEAS,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHN6EAO,RSC-003773,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybAEAS,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHN7EAO,RSC-003774,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybEEAS,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHN8EAO,RSC-003775,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybEEAS,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHN9EAO,RSC-003776,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybEEAS,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNAEA4,RSC-003777,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybEEAS,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNBEA4,RSC-003778,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybEEAS,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNCEA4,RSC-003779,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybGEAS,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNDEA4,RSC-003780,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybGEAS,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNEEA4,RSC-003781,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybGEAS,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNFEA4,RSC-003782,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybGEAS,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNGEA4,RSC-003783,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybGEAS,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNHEA4,RSC-003784,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybCEAS,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNIEA4,RSC-003785,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybCEAS,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNJEA4,RSC-003786,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybCEAS,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNKEA4,RSC-003787,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybCEAS,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNLEA4,RSC-003788,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000BybCEAS,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNMEA4,RSC-003789,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BHEA0,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNNEA4,RSC-003790,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BHEA0,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNOEA4,RSC-003791,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BHEA0,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNPEA4,RSC-003792,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BHEA0,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNQEA4,RSC-003793,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BHEA0,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNREA4,RSC-003794,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BIEA0,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNSEA4,RSC-003795,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BIEA0,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNTEA4,RSC-003796,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BIEA0,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNUEA4,RSC-003797,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BIEA0,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNVEA4,RSC-003798,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BIEA0,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNWEA4,RSC-003799,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BJEA0,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNXEA4,RSC-003800,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BJEA0,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNYEA4,RSC-003801,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BJEA0,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNZEA4,RSC-003802,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BJEA0,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNaEAO,RSC-003803,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BJEA0,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNbEAO,RSC-003804,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BKEA0,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNcEAO,RSC-003805,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BKEA0,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNdEAO,RSC-003806,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BKEA0,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNeEAO,RSC-003807,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BKEA0,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNfEAO,RSC-003808,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BKEA0,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNgEAO,RSC-003809,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BLEA0,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNhEAO,RSC-003810,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BLEA0,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNiEAO,RSC-003811,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BLEA0,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNjEAO,RSC-003812,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BLEA0,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNkEAO,RSC-003813,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BLEA0,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNlEAO,RSC-003814,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByanEAC,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNmEAO,RSC-003815,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByanEAC,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNnEAO,RSC-003816,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByanEAC,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNoEAO,RSC-003817,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByanEAC,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNpEAO,RSC-003818,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByanEAC,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNqEAO,RSC-003819,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByapEAC,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNrEAO,RSC-003820,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByapEAC,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNsEAO,RSC-003821,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByapEAC,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNtEAO,RSC-003822,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByapEAC,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNuEAO,RSC-003823,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByapEAC,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNvEAO,RSC-003824,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BMEA0,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNwEAO,RSC-003825,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BMEA0,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNxEAO,RSC-003826,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BMEA0,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNyEAO,RSC-003827,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BMEA0,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHNzEAO,RSC-003828,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BMEA0,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHO0EAO,RSC-003829,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BNEA0,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHO1EAO,RSC-003830,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BNEA0,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHO2EAO,RSC-003831,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BNEA0,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHO3EAO,RSC-003832,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BNEA0,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHO4EAO,RSC-003833,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BNEA0,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:34.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHO5EAO,RSC-003834,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BOEA0,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHO6EAO,RSC-003835,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BOEA0,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHO7EAO,RSC-003836,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BOEA0,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHO8EAO,RSC-003837,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BOEA0,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHO9EAO,RSC-003838,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000C4BOEA0,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHOAEA4,RSC-003839,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByejEAC,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHOBEA4,RSC-003840,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByejEAC,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHOCEA4,RSC-003841,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByejEAC,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHODEA4,RSC-003842,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByejEAC,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHOEEA4,RSC-003843,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByejEAC,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHOFEA4,RSC-003844,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByehEAC,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHOGEA4,RSC-003845,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByehEAC,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHOHEA4,RSC-003846,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByehEAC,a3Obe000000Ktq1EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHOIEA4,RSC-003847,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByehEAC,a3Obe000000Ktq2EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHOJEA4,RSC-003848,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByehEAC,a3Obe000000Ktq4EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHOKEA4,RSC-003849,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByatEAC,a3Obe000000KtpzEAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
a3Mbe000000KHOLEA4,RSC-003850,Qualquer,,,Atendimento,a3Nbe000000Q1A9EAK,a3Kbe000000ByatEAC,a3Obe000000Ktq0EAC,,true,2026-06-10T19:37:35.000+0000,2026-06-13T22:14:06.000+0000
